,relation,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
32,X33,0.2267319750182971,-1.1924860996791629,-0.2754587529654059,0.0203145664068248,0.117847449182824,-0.1096530875863266,0.1010439848263063,-0.1151032283516832,0.1147467962694548,-0.1405751525321456,-0.1161298324215209,-0.0535777016123474,0.0384182398928355,0.1189824497405882,0.1606899102624962,-0.139685048653279,-0.0356390125207782,0.0861484645338485,-0.0608692810260272,0.0235875140622708,-0.0001241229586759,0.0130139355018436,0.02666371475742,-0.0175434253360535,0.0452013445977654,-0.0002133404551339,0.007679966992761,-0.0960764209149155,0.0481711575178028,-0.0624153769527622,0.2658085411930907,0.0692960283985425,0.1930451960687055,0.0672306616900316,0.0947940354694255,0.1062899130111473,-0.013853693318066,-0.0485894716761849,-0.0722059503027944,0.0723631526210682,-0.0393641340483674,-0.0495550352732597,0.0141159455346925,-0.0374137519519361,0.0680327985761885,0.0384691002547244,0.1038991762471512,0.1534390076460388,-0.0301208481113122,0.0838214732275057,0.0080149917759416,-0.026584862198139,0.0054749578464816,-0.0907939048609081,-0.0102831380004668,0.0703902810204211,-0.071186788884659,0.057612836854977,-0.0708744435852861,0.0808282770494041,-0.0565207438350632,0.0263279334533525,-0.0550820897545964,0.0410886395170821,-0.0364694338638457,-0.1039006358654443,0.0261968406399581,-0.0130163016231563,0.0125069105905085,-0.030830540607177,0.0735822231116051,-0.0045199739159467,-0.0018156291670765,0.0293147627129049,-0.0564995497246412,0.0336067073083983,0.1010563782118132,-0.129645104847421,0.0204749266627297,-0.0063315005288761,0.0215839035240985,0.0062789447261289,0.0122714382600753,-0.0738018438797656,0.0602229382739024,0.0899025372304006,0.045864179807914,-0.1169243199882933,0.0233946497803199,-0.0439452452231702,-0.1543178936195924,0.0865851341162853,-0.0598122936970455,-0.1074639235759646,0.002547888901943,-0.0413483410034139,-0.1373060250576428,0.0461037741133234,-0.1654684274832192,-0.021927071976552,-0.0324365381378935,-0.0392413314225868,-0.0973344463830346,0.0283693503799318,-0.0419244548342638,-0.0523422609300401,-0.0933271115870527,0.1342632736751388,0.0032123500458493,0.0765916351808871,-0.0613025434021949,0.0047361534906013,0.0408091202900545,0.1858138329320483,0.0620099675219916,-0.0107038256059088,-0.0462068009390218,-0.0343100410224744,0.0719103969737725,0.1313257607691392,0.0221260262798306,0.0500544774066744,0.1591474201514845,0.0099666383813658,0.2174789568523844,0.0299401797717102,0.0378948557444204,-0.0598125991933333
33,X34,0.2265955846514387,0.7648340398375474,-0.5068941938482925,-0.0571155064328603,0.1181982845306131,-0.1099985568669846,0.101168536827676,-0.1151541149555553,0.1147268310648257,-0.1409218362204356,-0.1167823652775439,-0.0533890791512095,0.0380952644174517,0.118871133183107,0.1608534809850073,-0.1397119528208423,-0.0356388067355146,0.0861242140449644,-0.0608299584456724,0.02353175001875,-6.466616045893846e-05,0.0130299507109877,0.0266084249273544,-0.0175375716973596,0.045196710978206,-0.0001472529042691,0.007681853211996,-0.0960519362944541,0.0480889384097144,-0.0623955225358301,0.2657604023483874,0.0692685714431091,0.193053683100361,0.0672174140899995,0.094805343465036,0.1062920319122198,-0.0138271112989859,-0.0485645765120037,-0.0722199654484563,0.0723562819913796,-0.0393577394655886,-0.0495442363046662,0.0141058210571667,-0.0374510348102752,0.0680108348629289,0.0384582823700268,0.1038987564056873,0.1534188359113126,-0.0300855834071367,0.0838172933812403,0.0080815228529556,-0.0266706108331652,0.0054500612369834,-0.0908152578728933,-0.0102010061004836,0.0704506477682662,-0.0713560815431143,0.057620373500201,-0.0708913052660866,0.0808410555062637,-0.0565475285710419,0.0263193432031839,-0.0550842296379388,0.0411611514602284,-0.0363842591795978,-0.1039763310426863,0.0263058212858361,-0.0130023241435759,0.0125824509941787,-0.0308900494632588,0.073579968792615,-0.0045764336768682,-0.0018250418096312,0.0293144484820547,-0.0564952750608813,0.0336040553275201,0.1010237967352552,-0.1296069173000243,0.0204450281785084,-0.0063125578638591,0.0215895581148574,0.0062929923874965,0.0122579551228175,-0.0737956337505723,0.0602310609445263,0.0899011651552147,0.0458595070243604,-0.1169158495334761,0.0233972636455717,-0.0439438624439096,-0.1543092281378388,0.0865827892444216,-0.0598109295250756,-0.1074493973686506,0.0025458664224104,-0.0413434307470782,-0.1373007143709209,0.0461321276900748,-0.1655096113036831,-0.0219176912775129,-0.0324448662315991,-0.0392435173055744,-0.0973208924023491,0.0283641826768464,-0.0419062319033816,-0.0523378183649099,-0.093323854472343,0.1342579380331262,0.0032267028976018,0.0765760547453269,-0.0612945977376717,0.0047361118777311,0.0407817867514945,0.1857966979721919,0.0620014172968927,-0.0106978314276071,-0.046204047466487,-0.034321750563395,0.0719212332851026,0.1313419722809824,0.0221394601581269,0.0500569420171017,0.1591260863838926,0.0099841845363897,0.2175165722367416,0.0299623897713068,0.0380624884331534,-0.0601893929611999
34,X35,0.2268473644336479,-0.2019017136340363,-0.2756251945535302,-0.0566379947790812,0.1182833067154186,-0.1100743740499335,0.1010127619667368,-0.1151829424160748,0.1146397230686449,-0.1408997295153192,-0.1163615902559632,-0.05349909608259,0.0380801238716699,0.1188632154079296,0.1609654851009632,-0.1397145609195046,-0.0356316884792392,0.0860887014188089,-0.0608474751760567,0.0235755229839167,-9.612129110864724e-05,0.0130153689739756,0.0266593672199377,-0.0175200141565814,0.0451697048802777,-0.0001790276807385,0.0076781143893057,-0.0960533699282646,0.0480622867295206,-0.0623876332503149,0.2656951459972994,0.069200814004007,0.193011641538368,0.0672318045621874,0.0948304874285514,0.1062790449463315,-0.0138457842595857,-0.0486188513016681,-0.0722266859766759,0.0723496981198299,-0.0393354276485264,-0.0495479069067828,0.0141087260739199,-0.0373980042701678,0.0680182982255544,0.0384602423623135,0.1038593008330768,0.1534623913779024,-0.0301326888293354,0.0838054343334623,0.0080364818876678,-0.0265639405504822,0.0055465140706988,-0.0907651846445159,-0.0101934331680955,0.070452858476489,-0.0713156688807972,0.0576112875766811,-0.0708786048089918,0.0808061113092423,-0.0564620783237811,0.0263162411528807,-0.0550807503003871,0.0411000448416662,-0.0364678270048063,-0.1039543441227787,0.026248104796614,-0.0130099314959607,0.0125596386837088,-0.0308196264715694,0.0735706898074719,-0.0044897325396639,-0.0018079793954322,0.0293566947195136,-0.0564870847331702,0.0336003111698763,0.1010603560918952,-0.1295956268846324,0.0204327847638255,-0.0062848911118257,0.0215811260591679,0.0062543018717109,0.0122383638430754,-0.0737874781511727,0.0602188555403508,0.0898895381452458,0.0458450133105861,-0.1169031252174082,0.0233957327873877,-0.0439413456249455,-0.1542918495046309,0.0865793875925577,-0.0597895457593594,-0.1074526945508963,0.0025535995709354,-0.0413293091162372,-0.1372939242964742,0.046132368640639,-0.1655237152234309,-0.0219201752309928,-0.0324449101759732,-0.0392336303162762,-0.0973168961680536,0.0283823836604956,-0.041904392551256,-0.0523267023463385,-0.0933068054418283,0.1342235942581291,0.0032188985054599,0.0765808945286127,-0.0612881814839831,0.0047202632265943,0.0408207686039859,0.1857736641369459,0.0621125056146888,-0.0105315912491073,-0.0461980420620367,-0.034302030713038,0.0723773688195638,0.6796103885551003,0.0221406136488324,0.0500682937903038,-0.6742158446921276,0.0099995800733338,0.2173804602835229,0.0298704819556888,0.0379060284588515,-0.0601729858760969
35,X36,1.202076721179471,-0.0373002120994905,-0.2756647338940407,-0.0566115758252055,0.1183389901761727,-0.1107860107826319,0.100862652723099,-0.1151953165899923,0.1145814379420054,-0.1409801951991658,-0.1163475028628397,-0.0536126749521413,0.0379910295782424,0.1188756188423289,0.1607284086502086,-0.1397104888782566,-0.0356409775829041,0.0858861175961455,-0.0608064444231833,0.0235516964574732,-6.500266176605397e-05,0.0129951391830499,0.0264668609249948,-0.0176147654730901,0.0451547929158135,-0.0001717228331149,0.0076542427032664,-0.0960564622413991,0.048050589621973,-0.0623819696083565,0.2657159852637145,0.0692829576479782,0.1930069501996846,0.0672047195304481,0.0948240016524312,0.1062588901881435,-0.0138260969969477,-0.0485295494983825,-0.0721987657034003,0.0723398441964843,-0.0393399287763996,-0.0495339924974232,0.0141038635423631,-0.037383252552021,0.0680012181446139,0.0384523694781967,0.1038855133622732,0.1533727493505745,-0.0300491993114502,0.0838027056443683,0.0080148800974453,-0.0265707314463511,0.0055184940426366,-0.0907586813843982,-0.010232282392759,0.0703769967257545,-0.0713524346103279,0.0576056011565816,-0.0708777773830526,0.080740856429774,-0.0564302431583524,0.02631883098258,-0.0550700193021198,0.0411012041301642,-0.0365062478885522,-0.1038308070347458,0.0261369917561624,-0.0130652274972254,0.0125891807938933,-0.0308283016742474,0.0735592841169118,-0.0044882013887662,-0.0018066864695988,0.0293581045027391,-0.0564823656582555,0.0335983404907663,0.1010456069074276,-0.1295809980523191,0.0204655679785383,-0.0063632142430629,0.0215582604323916,0.0062718609267869,0.0122631303778543,-0.0737766609057629,0.0602181142278822,0.0898875658543958,0.0458499481537032,-0.1168892186089402,0.023416490576896,-0.0439368140630698,-0.1542744552148053,0.0865720887210311,-0.0598009922298725,-0.107427022286288,0.0025477955730556,-0.0413156865305804,-0.1372555431242935,0.0461628952947122,-0.165501385685427,-0.0219079879851726,-0.0324492372456502,-0.0392170443780361,-0.0973000157356291,0.0283659400449576,-0.0418857084044925,-0.0523230492440859,-0.0932971421217208,0.1342132198704486,0.0032315844239682,0.0765490620405555,-0.0612862939309745,0.0047252480469966,0.0407994404514629,0.1857477934434595,0.0620976904969704,-0.0106838661337954,-0.0461906466434025,-0.0342968093273696,0.0719836455764358,0.131375435090576,0.0221737495689188,0.0500669992590971,0.1590730400433296,0.0099842377755603,0.2175644967801617,0.0298753082844108,0.0378064762086285,-0.0601859383058153
36,X38,0.2267535344076793,-0.2019312252478961,-0.2755849800238237,-0.0567887833678328,0.1182397249807506,-0.1101626344294604,0.1008421574449285,-0.1151318362604197,0.1145890776556659,-0.1408830321788998,-0.1162072918742601,-0.0538322938448082,0.0383494154865837,-0.0947017664121169,0.1609545560934589,-1.1105424730625943,-0.035635243798403,0.0861124183842148,-0.0610804986883434,0.0235477293515251,-7.463735354338411e-05,0.0128160050096241,0.0266908494438304,-0.0175679482037093,0.0451845507511774,-0.0001591087651277,0.007667429680841,-0.0960482872695571,0.0480850955590702,-0.0623916660029915,0.2656818508542051,0.0693285310886953,0.1930095023779813,0.067227987382153,0.0947748131702667,0.1062682833511093,-0.0138762936593855,-0.0485583187931242,-0.0721866993041946,0.0723594953506051,-0.0393515247361365,-0.0495393867835717,0.0141042718021349,-0.0374813717490624,0.0680041273891457,0.0384651898285136,0.1038692312969108,0.1534230417679186,-0.0301394108780539,0.0837971887897898,0.0080386674569006,-0.0266093576864495,0.0055554041486413,-0.0907701247355844,-0.0102196629583603,0.0704071372552738,-0.0713256002954805,0.0576109447428973,-0.0708641490722349,0.0807527314664457,-0.0565772037781492,0.0263181240098444,-0.0550753139842581,0.0411516580041421,-0.0364469310468613,-0.1038667017925743,0.0261768555524543,-0.0130789042248945,0.0125125697618152,-0.0308081824648371,0.0735689536780146,-0.0044585911794887,-0.001848075547818,0.0293528510039924,-0.0564895140376136,0.0335962154862437,0.1010309942650334,-0.1296243545373026,0.0204843920863722,-0.0063659985013313,0.0215509821603484,0.0062624410160033,0.0122453843291797,-0.073778687255117,0.0602129334812868,0.0898862649042779,0.0458532751795455,-0.1168965991786217,0.023415354764508,-0.0439383317671416,-0.154278759115601,0.0865687864502754,-0.0597996435980654,-0.1074284924946781,0.0025515563935832,-0.0413216243852555,-0.1372818868509235,0.0461574681085999,-0.1654397295614571,-0.0219166969616014,-0.0324474422608013,-0.0392299499057742,-0.0973082646286223,0.0283566705565139,-0.0419052582735713,-0.0523232587036097,-0.0933023343032716,0.1342337539433004,0.0032227009022212,0.076552305637923,-0.0612883023456732,0.0047290554184754,0.0408139324630737,0.1857784494857377,0.0620848277208133,-0.0106867358512012,-0.0461944984184881,-0.0342903454734037,0.0719803809790269,0.1313770559361541,0.0222227838071137,0.0500469332284882,0.1590969966094296,0.0099883206353974,0.2174937760930815,0.0298364947727785,0.0377424719807906,-0.0602062887144238
37,X39,0.2267985804194585,-0.2019913904885667,-0.2754731010744972,-0.0567498653410699,0.1182419180365447,-0.1100011529949125,0.1009862426698886,-0.1151488300186427,0.1145860406642962,-0.1409701165680369,-0.1164105560843129,-0.0536216428046699,0.0380729124237386,0.1189020200001458,0.1608555126162551,-0.1397166896905585,-0.0356338996889049,0.0860708906863077,-0.0608571081853892,0.0235847982587269,-7.456306780195619e-05,0.0130059749314371,0.0266922090994489,-0.017552680984641,0.0451709903624746,-0.0001673025659439,0.0076751161173299,-0.0960471355668215,0.0480409474884648,-0.0623707538069243,0.2657215439492513,0.0691713208796126,0.1929673338683174,0.0672138976033115,0.0948707881249527,0.1062758213202433,-0.0138344212415773,-0.0485929239029869,-0.0722081046278166,0.0723556623611413,-0.0393389582317589,-0.0495411344001102,0.0141005532697277,-0.0374311041082434,0.068016735880553,0.0384583935047051,0.1039263317852071,0.1534238606749086,-0.0301565902124153,0.083816410912006,0.0080630635702061,-0.0266323090298751,0.0054825429245777,-0.0907703939459915,-0.0102443321069345,0.0702970691622586,-0.0712972296631618,0.0576154749588559,-0.0708940529732754,0.0807652399707379,-0.0565624662444321,0.0263160245804615,-0.0550831532330291,0.0412295140325489,-0.0365668249707943,-0.1038694028370707,0.0261106285357386,-0.013089526556788,0.0125276039317016,-0.0308084954488941,0.0735741043302483,-0.0045282679423977,-0.0018895190300774,0.0293995801158781,-0.0564908306461273,0.0336016974988014,0.1010894677685401,-0.1295950700436089,0.0204492209287568,-0.0062914123760905,0.0215725971193967,0.0062689437616367,0.0122802397394185,-0.0738053558320016,0.0602241704400924,0.0898949681193947,0.0458176589514314,-0.1167052560884212,0.0234106431783517,-0.0439444953060034,-0.1542998317192802,0.0865717250239536,-0.0597997796995482,-0.1074458375617539,0.002526837899294,-0.0413343763303318,-0.1372914790458759,0.0461554449054558,-0.1653968538186034,-0.0219172601349548,-0.0324325975716739,-0.039237400782385,-0.0973167557185504,0.0283843948227269,-0.0417357312793936,-0.0525775653171066,-0.0933167231003536,0.1342202548039857,0.0032206306756523,0.076477344517834,-0.0618109679544791,0.0044103989952391,0.041123171491712,0.1867180387539829,0.0630555892620673,-0.0106942770040741,-0.0461969685650934,-0.0301945935122619,0.0049559159699478,1.097675719361486,-0.0317717756956401,0.0500639223713453,0.1591073337858456,0.0094643378964811,0.217463677651457,0.0296365301779991,0.0378401397176537,-0.0601913334488751
38,X40,0.2266561875770386,0.77362729882438,-0.2755198490108964,-0.249837335533302,0.1183547144233377,-0.1101353049226139,0.0996975597283621,-0.1159552570527124,0.114611123960776,-0.1408939875760884,-0.1166851436689188,-0.0535360784199477,0.0381081277609904,0.1189097241624073,0.1609114733831762,-0.1397094916942592,-0.0356503184971623,0.0862119191874777,-0.0608529820224618,0.023573999476287,0.0004242315124125,0.013079814929007,0.026715640016055,-0.0175011817007344,0.0452008315032538,-0.0001636218887872,0.0076703157438017,-0.0960662164211093,0.0481150851381868,-0.0623775759495175,0.2657842976675087,0.0692094165476579,0.1930053909525378,0.0671807228342565,0.0948537929075811,0.106284901184114,-0.0138717835965509,-0.0485507566789753,-0.0722069601855085,0.0723588386141704,-0.0393456833493745,-0.0495423977482317,0.014099888709162,-0.0374299240103255,0.0680139439007787,0.0384592352490585,0.1038938430630919,0.153416747367465,-0.0301889486874266,0.0838070837129784,0.0080640668308117,-0.0265557103813954,0.0054522135294398,-0.0907816859041715,-0.0102062597674889,0.0704122180267433,-0.0713111809668446,0.0576107861236311,-0.0708849075746469,0.08078087211356,-0.056498963568171,0.0263224987553331,-0.0550847029396459,0.041189272490133,-0.0365732929057129,-0.1039698102410934,0.0262625102849043,-0.0130833396521055,0.0125172238226637,-0.0307977080549649,0.0735733741211368,-0.0045457595750156,-0.0018077189528734,0.0293315711052727,-0.0564938945321644,0.0336039878821894,0.1010759159249738,-0.129585727073804,0.0204606850566437,-0.0063501475037009,0.0215947379990634,0.0062947139548774,0.0122540239450561,-0.0737953411213833,0.0602253409859786,0.08989693401193,0.0458511497477424,-0.1169115584485195,0.0233962915496554,-0.0439445139165405,-0.1543046446409766,0.0865772291812538,-0.0597942745832543,-0.1074470012494835,0.0025498555219089,-0.0413452631185966,-0.1373059905712562,0.0461258968752355,-0.1654598303825538,-0.0219271853841094,-0.0324271913618267,-0.0392342563868891,-0.0973189278820838,0.0283624498042963,-0.0419207187234647,-0.0523429131419076,-0.093319982475052,0.134265450551255,0.0032283574306045,0.0765649773384515,-0.0612988900348318,0.0047349042202343,0.0408077027447338,0.1857907649268381,0.0620443267936321,-0.0106986439012799,-0.0462012216922864,-0.0343416824259846,0.0719524882575169,0.13130620038046,0.0221759708558472,0.0500498165255188,0.1590947174793787,0.009984532496018,0.217512466333747,0.0299413591645936,0.0378248377941303,-0.0601861406070788
39,X41,0.2266259467330782,-0.2019408531743744,-0.2757037676992622,-0.0570633677194357,0.1186166506362693,0.18560789921173,-0.8496684670545048,-0.1172700289715471,0.1146219221658779,-0.1410743363356405,-0.1166728907627698,-0.0534581928071795,0.0378590100885399,0.1192406881614428,0.161177367983609,-0.1395998302254619,-0.0356347950719783,0.0861099062869479,-0.0608371431651008,0.0235737801600529,-9.4913990429953e-05,0.0130320799054161,0.0266198577084759,-0.0175333449396489,0.0451954008295859,-0.0001639853582849,0.0076583791451204,-0.0960724104889925,0.0481133323447917,-0.0624023391632292,0.26583265363727,0.0692744853302049,0.1930930464074151,0.06723549452744,0.094705804035869,0.1062830109491121,-0.0138164819760122,-0.0485937430324264,-0.0722088727828629,0.0723598189373317,-0.0393546923846868,-0.0495492452963228,0.0141036791650013,-0.0374548461234457,0.0680151145369649,0.0384648564635161,0.1038828248134647,0.1535193298610936,-0.0302338810690323,0.0838185464510599,0.0080181119346458,-0.026533595989279,0.0055179766464766,-0.0907839270691112,-0.0102686853056058,0.0703915676669562,-0.071238277384647,0.0576138091232872,-0.0708795680932217,0.0809059324184898,-0.0566185799992173,0.0263223451902362,-0.055083956960802,0.0411385391362689,-0.036485652831542,-0.1039668079922931,0.0262422378426063,-0.0130273115537726,0.0126398532038047,-0.0308376792835188,0.0735777822240828,-0.0044913288060871,-0.0018330329675248,0.0293733917077958,-0.0564922477430472,0.0336031494621379,0.1010721335844344,-0.129632815086862,0.0205000575968239,-0.0063456509805583,0.0215736308639561,0.0062846926882693,0.0122610430094715,-0.0737976189284137,0.0602150651618995,0.089901951721189,0.0458587710833951,-0.1169168485882201,0.0234133300265348,-0.0439466224411738,-0.1542832464577974,0.086793643733793,-0.0597992676211422,-0.1074529316590636,0.0025435122025104,-0.0413410279398922,-0.1372765633914691,0.0461062302515488,-0.1654914117274475,-0.0219140120618592,-0.0324262037092289,-0.0392434481718895,-0.0973214289644492,0.0283796193136226,-0.041908377245501,-0.0523278879839697,-0.0933295299350435,0.134272964023933,0.0032180359389409,0.07658143107105,-0.0613053497904955,0.0047342536221007,0.0408249105915085,0.1857984575908945,0.062074467689594,-0.0107050271201455,-0.0461939816477726,-0.0342869800880498,0.0719206641970653,0.1313276122753132,0.0221942520313318,0.0500541743971705,0.1591240236711399,0.0099878910775693,0.2173817345763594,0.029848202105145,0.0378894319595505,-0.0603672900786132
40,X42,0.2265953274603927,-0.201925119889047,-0.2757048311545855,-0.0566173590205103,0.1174763823851258,-0.1089776981111,0.1011418063326062,-0.1152177598626839,0.1147691399891266,-0.1404500059250354,-0.1159127987873722,-0.053316352432082,0.0380951709758977,0.1190583467013352,0.1610128635782466,-0.1398558702569938,-0.0356716969166956,0.0862193685237343,-0.0608385867956085,0.0235693339113403,-9.459268770334642e-05,0.0129924166746786,0.0266530937358746,-0.0175303486459176,0.0451826609294315,-0.0001830404126674,0.0076644547353341,-0.0961442357388939,0.048091542435399,-0.0624336977136807,0.2659936483426701,0.0693676655155994,0.1930398953514329,0.0672646689365147,0.0949132413423243,0.1063509841065857,-0.0138563069488827,-0.0485906309936294,-0.0722434372930014,0.0723974529494116,-0.0393758408161298,-0.0495838110270135,0.0141154500376543,-0.037446668104648,0.0680729838656492,0.0384925910426398,0.1038494570742555,0.1537034328352588,-0.0302411219226579,0.0838770827180452,0.0080513028224257,-0.0264295635169448,0.0053672453437551,-0.0908295100251636,-0.010353677156788,0.0705221326017181,-0.0714673365687062,0.0576666887500505,-0.0709374002728123,0.0808814410278365,-0.0567112150119437,0.026337812244725,-0.0552993447572912,0.0412618707948238,-0.0365230259203906,-0.104192907394417,0.0262741944226586,-0.0130154853665861,0.0125563807043312,-0.0308517513635485,0.0736272805767205,-0.0044965996203704,-0.0018336023590369,0.0293919760983272,-0.0565271853192492,0.0336244965251768,0.1010983903221031,-0.1297071885383684,0.0205210789968367,-0.0063252825710852,0.0216997692462766,0.0062485018720719,0.0122603619287535,-0.0738427735093505,0.0602608498635984,0.0899452088977022,0.0457491801073644,-0.1170844041400702,0.0232561777065055,-0.0439735240510665,-0.1546119453669172,0.0866502933376758,-0.0593750142646862,-0.1075161486678621,0.0025542683221329,-0.041358782512957,-0.1374198251913188,0.0479654060701685,0.5928486587372412,-0.0219285220014252,-0.6688117316549322,-0.0399874082065921,-0.0973844555814537,0.028429225658373,-0.0419358913208308,-0.0521421062014897,-0.0933682445744877,0.1343408912393975,0.0032224829182935,0.0766292946915919,-0.0613356630614293,0.0047262809334845,0.040975013714231,0.1860459858109483,0.0618517882453423,-0.0107025909934539,-0.0462359122613456,-0.0343462307562348,0.0719769634339064,0.1315926048596647,0.0223377877437134,0.0500952238338788,0.1592927607220441,0.0099668460679699,0.2164111181507775,0.0291385594807631,0.0377150152271326,-0.05989613639407
41,X43,0.2269711063622747,-0.201875032803507,-0.2755529357413553,-0.0566132815447423,0.118298447406765,-0.1101087841790811,0.1010016052334465,-0.1151959306577239,0.1146159227497203,-0.141019483686564,-0.1164570872137189,-0.1034692218962714,0.0380626780381627,1.0964119159937098,0.1067518930491842,-0.1391125429011642,-0.0347000555708045,0.0851693133502514,-0.0605335706585618,0.0235767550889278,-0.0006984093915645,0.0130396169340422,0.0267183899259069,-0.0180101499906339,0.0448416723008999,0.0002478996349492,0.0072878225049317,-0.0958483281816095,0.0480646359329245,-0.0624016943677047,0.2656919187201308,0.0690930018442909,0.1927966272774257,0.0670849050649955,0.0947916690723196,0.1062781381187377,-0.0138479752642754,-0.0485937706177592,-0.0722050276144023,0.0723595529518162,-0.0393453389585146,-0.0495407810856717,0.0141191153964212,-0.0371090411245462,0.068020662333007,0.0384598036211059,0.1038996886869233,0.1533830704946361,-0.0301332108512807,0.0838057865787783,0.0080132485187368,-0.0266775456115449,0.0056370678422934,-0.0907811596610374,-0.0102042515143357,0.0703555167360929,-0.0712361679116888,0.0576163831977177,-0.0708194549427234,0.0808947973609176,-0.0565069914309738,0.0263175482895551,-0.0550873271325142,0.0410192595405758,-0.0364025204292852,-0.1038924437643324,0.0261774804442014,-0.0130465763457231,0.0125392517629218,-0.0309130825929372,0.0735740964217032,-0.0045887464529262,-0.0018312505236376,0.0293595648339238,-0.0564898771400601,0.0337650698441786,0.1008596161653122,-0.129580255698239,0.0204956858375459,-0.0063255071497851,0.0215497513110201,0.0062732549701611,0.0122564502401569,-0.0737936934624434,0.0602331950519434,0.0898983386057744,0.0460433519413136,-0.1169085013309178,0.0234070523734015,-0.0439440056403701,-0.1542906873185761,0.0865746751117401,-0.0598024183682026,-0.1074507461810953,0.002549669961557,-0.0413410004282178,-0.1372664141687127,0.0460912996804083,-0.1654746280255232,-0.0219190941073072,-0.0324348920212705,-0.0392263689207244,-0.0973188443911011,0.0283572486580472,-0.0419180748550848,-0.0523316937341637,-0.0933148042585133,0.134245429028023,0.0032093282124598,0.0765826481299039,-0.0612975072267406,0.0047329574019651,0.0408003132417156,0.1857978710113657,0.0620778939189112,-0.0106894573272906,-0.0462021803919401,-0.0343124078517345,0.0719307757577285,0.1313653948203242,0.0221743118395456,0.0500434860553509,0.159109560417658,0.0099747687285252,0.2175291872260292,0.0299227693363805,0.0376324709490903,-0.060172175987414
42,X44,0.2266732743905812,-0.2020232753518245,-0.2755409902505928,-0.0566707636800461,0.1182454805840137,-0.1100679910502289,0.101017537393372,-0.1151352908822554,0.1145294737970127,-0.1411553605359432,0.5788653105323377,-0.0536098247883017,-0.6576887167053382,0.1188701283353521,0.1608559461615005,-0.1377264947807805,-0.0356385671022565,0.0860944327398681,-0.0608547102901847,0.0235560343624195,-0.0004987953733519,0.0122419478979793,0.0262358374981773,-0.0179133806255036,0.0451873056613814,-0.0001611410327463,0.008161503849384,-0.0957333084850886,0.0478693435323914,-0.0626804392679376,0.2664110172539079,0.0690386277624135,0.1929830789282568,0.0671100484449048,0.094829924300865,0.1063017036126738,-0.013858588287703,-0.0486389249130167,-0.0721591098590406,0.0723578428990023,-0.0393528048734485,-0.0495775501932203,0.0141021695388033,-0.0373484914369174,0.0680127648949786,0.0384757306018498,0.1039198201312896,0.1534171271090136,-0.030097486535697,0.0838026818160645,0.0080378666170484,-0.0266200444803017,0.0054743793025586,-0.0907521673838938,-0.0102476484583403,0.0704252300912781,-0.071231224392968,0.0576176160761506,-0.0708609643239809,0.0807112062165922,-0.0563101973792876,0.0259955662972543,-0.0550830074488414,0.0412015751091167,-0.0365097141649051,-0.1037980285581772,0.0261205632999287,-0.0130709163619433,0.0124527000059015,-0.0308794923526929,0.0735676991303492,-0.0045082552141388,-0.0018209990599271,0.0293061169119236,-0.0564874444523187,0.0335992773858566,0.1010697539181962,-0.1295629393907778,0.0203858989542814,-0.0065598785857667,0.0215632619787927,0.0062753594800657,0.012257168497216,-0.0737790559370934,0.0602221419329884,0.0898896905035811,0.0458474118929508,-0.1169061645194537,0.0233915129067627,-0.0439431014565519,-0.1542879778193286,0.0865655136906037,-0.059798760465741,-0.1074543582113879,0.002545159744213,-0.0413408943698674,-0.1373075236368618,0.0461660742647748,-0.1655559399152922,-0.0219180797612959,-0.0324533612543829,-0.0392304476159966,-0.0973115168385053,0.0283507591899683,-0.0419071652879876,-0.0523365084989214,-0.0933092601573162,0.1342547435715946,0.0032145566214671,0.0765664782462962,-0.0612945105730377,0.0047346006224131,0.0408135713233064,0.1857834888209684,0.0620966262447349,-0.0106967283637982,-0.0462065032042538,-0.0342936731149624,0.0719898125762479,0.1313575356285982,0.0221520936520554,0.050060510240729,0.1591019015805413,0.010013855687451,0.2174674451564749,0.0298307672525055,0.0376568742889927,-0.0602009671633177
